566.251416	1.385875	4.283E-01
567.536890	1.383660	4.283E-01
570.125428	1.380029	4.283E-01
571.428571	1.378598	4.283E-01
572.737686	1.376758	4.293E-01
574.052813	1.374519	4.293E-01
576.701269	1.370751	4.293E-01
578.034682	1.369211	4.293E-01
579.374276	1.367219	4.303E-01
580.720093	1.364655	4.303E-01
583.430572	1.361083	4.293E-01
584.795322	1.359301	4.303E-01
586.166471	1.356772	4.303E-01
588.928151	1.352834	4.293E-01
590.318772	1.351233	4.293E-01
591.715976	1.349696	4.293E-01
592.768228	1.347481	4.303E-01
595.592615	1.342949	4.293E-01
597.014925	1.341074	4.293E-01
598.444045	1.338869	4.293E-01
601.322910	1.334869	4.283E-01
602.409639	1.333056	4.283E-01
603.864734	1.330870	4.283E-01
606.796117	1.326773	4.274E-01
608.272506	1.324631	4.274E-01
609.384522	1.322675	4.264E-01
610.873549	1.320901	4.264E-01
613.873542	1.317122	4.254E-01
615.006150	1.315327	4.254E-01
616.522811	1.313112	4.254E-01
619.578686	1.308540	4.244E-01
620.732464	1.306556	4.234E-01
623.830318	1.303145	4.225E-01
625.000000	1.301310	4.225E-01
626.566416	1.298872	4.225E-01
629.326621	1.294706	4.205E-01
630.914826	1.292723	4.205E-01
632.511069	1.290576	4.196E-01
635.324015	1.286576	4.186E-01
636.942675	1.284709	4.176E-01
638.162093	1.282639	4.176E-01
641.025641	1.278233	4.157E-01
642.673522	1.276473	4.148E-01
645.577792	1.272559	4.138E-01
647.249191	1.270391	4.128E-01
648.508431	1.268440	4.119E-01
651.465798	1.265082	4.100E-01
653.167864	1.263173	4.100E-01
656.167979	1.258880	4.081E-01
657.462196	1.256977	4.072E-01
660.501982	1.253631	4.053E-01
662.251656	1.251704	4.053E-01
663.570007	1.249380	4.044E-01
666.666667	1.245318	4.025E-01
668.449198	1.243348	4.016E-01
671.591672	1.239445	3.998E-01
672.947510	1.237500	3.988E-01
676.132522	1.233597	3.970E-01
677.506775	1.231631	3.961E-01
680.735194	1.227627	3.943E-01
682.128240	1.225566	3.934E-01
685.400960	1.220973	3.916E-01
687.285223	1.218762	3.898E-01
690.131125	1.215328	3.871E-01
692.041522	1.213645	3.862E-01
694.927033	1.209428	3.844E-01
696.864111	1.207465	3.826E-01
699.790063	1.203552	3.809E-01
701.262272	1.201594	3.791E-01
704.721635	1.197623	3.774E-01
706.214689	1.195603	3.757E-01
709.723208	1.191399	3.739E-01
711.237553	1.189086	3.722E-01
714.285714	1.184740	3.696E-01
716.332378	1.182458	3.680E-01
719.424460	1.178513	3.646E-01
722.543353	1.174089	3.621E-01
724.637681	1.172049	3.596E-01
727.802038	1.167947	3.571E-01
729.394602	1.165763	3.546E-01
732.600733	1.161869	3.514E-01
734.753857	1.160150	3.490E-01
738.007380	1.156338	3.466E-01
741.289844	1.151643	3.426E-01
742.942051	1.149628	3.402E-01
746.268657	1.145850	3.363E-01
749.625187	1.141428	3.325E-01
751.879699	1.139515	3.295E-01
755.287009	1.135773	3.257E-01
757.002271	1.133825	3.227E-01
760.456274	1.130583	3.183E-01
763.941940	1.126485	3.139E-01
765.696784	1.124841	3.103E-01
769.230769	1.122067	3.060E-01
772.797527	1.118262	3.012E-01
774.593338	1.116753	2.977E-01
778.210117	1.114243	2.929E-01
781.860829	1.110319	2.883E-01
783.699060	1.108999	2.837E-01
786.782061	1.107403	2.791E-01
790.513834	1.104624	2.740E-01
794.281176	1.100816	2.690E-01
796.178344	1.099603	2.641E-01
800.000000	1.098011	2.593E-01
803.212851	1.095643	2.528E-01
807.102502	1.092375	2.476E-01
809.061489	1.091270	2.420E-01
813.008130	1.090913	2.359E-01
816.326531	1.089721	2.295E-01
820.344545	1.087212	2.238E-01
822.368421	1.086723	2.177E-01
825.763832	1.087993	2.112E-01
829.875519	1.087926	2.055E-01
834.028357	1.087480	1.990E-01
837.520938	1.086163	1.927E-01
839.630563	1.086474	1.865E-01
843.170320	1.089062	1.802E-01
847.457627	1.090622	1.741E-01
851.063830	1.092339	1.678E-01
855.431993	1.094339	1.621E-01
859.106529	1.096068	1.570E-01
862.812770	1.096584	1.520E-01
865.051903	1.097503	1.472E-01
868.809731	1.100705	1.422E-01
872.600349	1.103057	1.370E-01
877.192982	1.105361	1.321E-01
881.057269	1.107674	1.270E-01
884.955752	1.110334	1.218E-01
888.888889	1.113289	1.172E-01
893.655049	1.116059	1.129E-01
897.666068	1.118841	1.083E-01
901.713255	1.122010	1.039E-01
905.797101	1.125466	9.995E-02
909.918107	1.128640	9.678E-02
914.076782	1.131445	9.328E-02
918.273646	1.134419	8.970E-02
922.509225	1.137372	8.646E-02
926.784059	1.140345	8.294E-02
931.098696	1.143601	7.958E-02
935.453695	1.146959	7.652E-02
939.849624	1.150368	7.359E-02
944.287063	1.153843	7.092E-02
948.766603	1.157248	6.852E-02
952.380952	1.160584	6.619E-02
956.937799	1.163960	6.394E-02
961.538462	1.167354	6.191E-02
966.183575	1.170827	5.995E-02
970.873786	1.174182	5.845E-02
974.658869	1.178360	5.634E-02
979.431929	1.180893	5.805E-02
986.193294	1.183900	5.380E-02
991.080278	1.187365	5.270E-02
995.024876	1.190334	5.174E-02
1000.000000	1.193164	5.079E-02
1004.621258	1.195932	4.998E-02
1009.285426	1.198600	4.929E-02
1016.260163	1.202228	4.851E-02
1020.929045	1.204471	4.784E-02
1025.641026	1.206729	4.718E-02
1030.396703	1.208909	4.664E-02
1035.089535	1.211068	4.600E-02
1042.318115	1.214136	4.537E-02
1047.120419	1.216115	4.475E-02
1051.967179	1.218113	4.434E-02
1059.209829	1.220909	4.373E-02
1064.169416	1.222699	4.333E-02
1069.061364	1.224439	4.293E-02
1076.426265	1.226967	4.234E-02
1081.431816	1.228589	4.196E-02
1086.484137	1.230259	4.148E-02
1093.972213	1.232659	4.110E-02
1099.021871	1.234142	4.072E-02
1104.118361	1.235657	4.035E-02
1111.728738	1.237862	3.988E-02
1116.819299	1.239322	3.952E-02
1124.606388	1.241424	3.916E-02
1129.815840	1.242789	3.880E-02
1137.656428	1.244791	3.844E-02
1142.857143	1.246095	3.809E-02
1148.105626	1.247433	3.783E-02
1156.069364	1.249353	3.748E-02
1164.144354	1.251193	3.714E-02
1169.453865	1.252405	3.688E-02
1177.578898	1.254220	3.654E-02
1183.011948	1.255384	3.637E-02
1191.185229	1.257072	3.604E-02
1196.744854	1.258240	3.579E-02
1204.964454	1.259903	3.563E-02
1213.444970	1.261488	3.530E-02
1218.917601	1.262564	3.514E-02
1227.445686	1.264125	3.490E-02
1235.941169	1.265652	3.466E-02
1241.619071	1.266657	3.450E-02
1250.312578	1.268163	3.426E-02
1258.970162	1.269613	3.410E-02
1264.702163	1.270543	3.395E-02
1273.560876	1.271952	3.371E-02
1282.380097	1.273363	3.348E-02
1291.155584	1.274794	3.325E-02
1300.221038	1.276220	3.310E-02
1306.165099	1.277123	3.302E-02
1315.270288	1.278508	3.279E-02
1324.327904	1.279895	3.272E-02
1333.511135	1.281248	3.257E-02
1342.822613	1.282606	3.249E-02
1352.082207	1.283912	3.242E-02
1361.470388	1.285242	3.227E-02
1370.801919	1.286624	3.220E-02
1380.452789	1.287944	3.220E-02
1390.047262	1.289296	3.205E-02
1399.580126	1.290696	3.205E-02
1409.244645	1.292093	3.197E-02
1419.043565	1.293609	3.190E-02
1428.979708	1.295193	3.197E-02
1438.848921	1.296751	3.212E-02
1448.855404	1.298382	3.220E-02
1458.789205	1.300125	3.242E-02
1468.860165	1.301901	3.272E-02
1482.579689	1.304521	3.310E-02
1492.760113	1.306716	3.371E-02
1503.081317	1.309021	3.450E-02
1513.546239	1.311404	3.563E-02
1527.650474	1.314837	3.731E-02
1538.224888	1.317726	3.925E-02
1548.706830	1.320468	4.176E-02
1563.232765	1.325038	4.485E-02
1574.059499	1.329242	4.952E-02
1588.562351	1.335754	5.699E-02
1599.488164	1.339863	6.947E-02
1614.465612	1.341605	8.786E-02
1625.487646	1.330121	1.172E-01
1640.689089	1.295314	1.309E-01
1652.073352	1.268459	1.250E-01
1667.222407	1.242862	1.069E-01
1678.697331	1.231892	8.646E-02
1694.340901	1.229289	6.220E-02
1709.986320	1.234896	4.323E-02
1725.923369	1.242239	3.295E-02
1737.921446	1.248370	2.482E-02
1753.770607	1.256584	2.031E-02
1770.224819	1.262994	1.659E-02
1786.352269	1.268802	1.418E-02
1803.101334	1.273883	1.258E-02
1819.836215	1.278291	1.158E-02
1836.547291	1.282194	1.078E-02
1853.568119	1.285729	1.030E-02
1870.557426	1.289015	9.881E-03
1887.861053	1.292117	9.790E-03
1905.487805	1.294933	9.904E-03
1923.076923	1.297550	1.011E-02
1940.993789	1.299910	1.061E-02
1958.863859	1.301965	1.111E-02
1981.375074	1.304258	1.180E-02
2000.000000	1.305885	1.241E-02
2018.163471	1.307228	1.312E-02
2041.649653	1.308720	1.370E-02
2060.581084	1.309721	1.441E-02
2084.636231	1.310657	1.499E-02
2103.934357	1.311148	1.552E-02
2128.112364	1.311451	1.570E-02
2152.852530	1.311588	1.548E-02
2172.496198	1.311785	1.472E-02
2197.802198	1.312483	1.361E-02
2223.210316	1.313587	1.238E-02
2249.212776	1.314920	1.140E-02
2275.312856	1.316398	1.030E-02
2301.495972	1.318113	9.307E-03
2328.288708	1.319948	8.449E-03
2355.157796	1.321906	7.600E-03
2382.086708	1.323997	6.883E-03
2409.638554	1.326183	6.220E-03
2437.835202	1.328504	5.621E-03
2471.576866	1.331403	5.067E-03
2500.625156	1.333929	4.600E-03
2529.084471	1.336658	4.157E-03
2564.760195	1.340174	3.800E-03
2600.104004	1.343958	3.530E-03
2630.194634	1.347393	3.402E-03
2666.666667	1.351891	3.402E-03
2704.164413	1.356937	3.596E-03
